"";"cluster";"x";"y";"entity";"entity_type";"size";"color"
"275";33;-18,89897;-3,223774;"АЛЕКСЕЕВА МАРГАРИТА МИХАЙЛОВНА";"author";1;"#BA2B7F"
"276";26;6,0429564;5,7286086;"УСАЧОВ А.Е.";"author";1;"#BBC18F"
"277";1;9,35689;-25,256191;"ИСАЕВ С.А.";"author";1;"#54BD01"
"278";37;-8,768998;-2,1155875;"БОРТНИКОВ А.Д.";"author";1;"#BA3F2C"
"279";26;12,3850565;5,1886387;"KORZNEV VLADIMIR";"author";1;"#BBC18F"
"280";10;-3,6676822;16,290457;"САЗОНОВ АНДРЕЙ АЛЕКСАНДРОВИЧ";"author";1;"#E100A5"
"281";26;2,5835629;1,476973;"ДЕМИН СЕРГЕЙ СЕРГЕЕВИЧ";"author";1;"#BBC18F"
"282";39;38,15064;-0,343719;"ЭММАУССКИЙ НИКОЛАЙ МИХАЙЛОВИЧ";"author";1;"#BADC31"
"283";39;36,69134;-1,4155025;"ЭММАУССКИЙ Н.М.";"author";1;"#BADC31"
"284";9;48,718185;13,322124;"ХАРТОВА ЕЛЕНА СЕРГЕЕВНА";"author";1;"#008080"
"285";42;7,178556;55,097626;"БАЛЫШ АНДРЕЙ НИКОЛАЕВИЧ";"author";1;"#BAABB3"
"286";32;30,55682;-15,174072;"ТЕРЯЕВ ДМИТРИЙ АНАТОЛЬЕВИЧ";"author";1;"#BAE753"
"287";26;2,7096012;4,844459;"БЫЦЕНКО ОКСАНА АНАТОЛЬЕВНА";"author";1;"#BBC18F"
"288";32;32,88923;-18,665834;"SHULOV V.A.";"author";1;"#BAE753"
"289";1;8,726959;-21,629107;"ЧЕПРАСОВ С.А.";"author";1;"#54BD01"
"290";13;-2,3393133;42,722992;"ЛУППОВ А.А.";"author";1;"#C0C0C0"
"291";31;-9,397095;-62,71533;"КРУПА В.Г.";"author";1;"#BAB5D5"
"292";16;16,51762;-14,959667;"АРЕФЬЕВ КОНСТАНТИН ЮРЬЕВИЧ";"author";1;"#BBFD30"
"293";16;16,579554;-15,086598;"PROKHOROV A.N.";"author";1;"#BBFD30"
"294";24;-51,16774;-29,420977;"САВЕЛЬЕВ АНДРЕЙ СЕРГЕЕВИЧ";"author";1;"#BB248B"
"295";46;36,0481;6,685657;"СТЕПАНОВ В.А. ВЛАДИМИР АЛЕКСЕЕВИЧ";"author";1;"#BA22F4"
"296";24;-42,35311;-23,180649;"ВИВДЕНКО ЮРИЙ НИКОЛАЕВИЧ";"author";1;"#BB248B"
"297";39;35,02158;4,475887;"ФРАНЦУЗОВ М.С.";"author";1;"#BADC31"
"298";26;7,2347045;-2,166393;"АЛЕКСАНДРОВ В.Ю.";"author";1;"#BBC18F"
"299";44;-14,166651;-35,735886;"ЕЛИСЕЕВ К.Ю.";"author";1;"#BA215C"
"300";26;9,909158;3,6249797;"КОЗЛОВ В.Е.";"author";1;"#BBC18F"
"301";26;10,821077;1,0856619;"ПАВЛОВ НИКОЛАЙ ВАСИЛЬЕВИЧ";"author";1;"#BBC18F"
"302";19;-32,566044;-20,868015;"ДЖУРАСОВИЧ ПЕТР ДМИТРИЕВИЧ";"author";1;"#BBDF60"
"303";34;-18,927904;50,465885;"АВЕТИСЯН САТЕНИК АВЕТИКОВНА";"author";1;"#BA8458"
"304";26;2,9913113;-0,09181;"ХОХЛОВ СЕРГЕЙ ГЕОРГИЕВИЧ";"author";1;"#BBC18F"
"305";26;7,340508;4,9689407;"ТИТКОВ ОЛЕГ СЕРГЕЕВИЧ";"author";1;"#BBC18F"
"306";35;34,977337;-38,191006;"МАТЮШЕНКО ВАЛЕРИЙ ГРИГОРЬЕВИЧ";"author";1;"#BAC983"
"307";45;4,897109;-13,360749;"СТЕПАНЬЯНЦ ДМИТРИЙ ГЕОРГИЕВИЧ";"author";1;"#BA6687"
"308";41;-16,649857;-9,057638;"КОМАРОВ ДЕНИС ВАЛЕРЬЕВИЧ";"author";1;"#BA52DA"
"309";26;7,311674;6,524738;"ВЫГОЛОВ ОЛЕГ ВЯЧЕСЛАВОВИЧ";"author";1;"#BBC18F"
"310";45;4,9631605;-23,358242;"ХРУЛИН С.В.";"author";1;"#BA6687"
"311";28;25,43187;3,4100971;"ФАДДЕЕВ ЮРИЙ ВИТАЛЬЕВИЧ";"author";1;"#BB3739"
"312";10;-4,123777;9,232376;"ТОПОРОВ НИКОЛАЙ БОРИСОВИЧ";"author";1;"#E100A5"
"313";28;25,659016;14,991886;"СТЕФАНОВ ВАЛЕРИЙ АНДРЕЕВИЧ";"author";1;"#BB3739"
"314";9;46,833187;-3,7753012;"КУВШИНОВ ВЛАДИМИР СЕРГЕЕВИЧ";"author";1;"#008080"
"315";39;38,15462;4,5233436;"КИСЛИЦЫН ЮРИЙ ДМИТРИЕВИЧ";"author";1;"#BADC31"
"316";9;46,030033;2,491253;"ВЛАДИСЛАВСКИЙ А.Б.";"author";1;"#008080"
"317";26;-1,2671828;5,096964;"ПАВЛОВ АЛЕКСАНДР МИХАЙЛОВИЧ";"author";1;"#BBC18F"
"318";28;22,786964;11,105201;"ОРЕХОВ М.О.";"author";1;"#BB3739"
"319";28;15,5643;10,247633;"МИНАЕНКО ВАДИМ НИКОЛАЕВИЧ";"author";1;"#BB3739"
"320";40;3,239039;20,795542;"ДЕГТЯРЕВ ОЛЕГ ВИКТОРОВИЧ";"author";1;"#BA0DAE"
"321";30;-50,254505;28,067581;"МАЛАФЕЕВ ИВАН ВЯЧЕСЛАВОВИЧ";"author";1;"#BA70AA"
"322";30;-49,683838;28,030018;"КРОПОВА ВАЛЕНТИНА ВЛАДИМИРОВНА";"author";1;"#BA70AA"
"323";37;-3,9812882;-3,4277508;"ЖЕРЕБИН АЛЕКСАНДР МИХАЙЛОВИЧ";"author";1;"#BA3F2C"
"324";44;-6,6338463;-45,058464;"ИЛЬИН АЛЕКСАНДР ВЛАДИМИРОВИЧ";"author";1;"#BA215C"
"325";26;6,844316;-2,2016947;"КОРСУН О.Н.";"author";1;"#BBC18F"
"326";41;-18,82218;-6,2662344;"СЕЛЬВЕСЮК Н.И.";"author";1;"#BA52DA"
"327";3;-39,582993;-12,582352;"ОСТРОВСКИЙ А.С.";"author";1;"#FC1B17"
"328";26;0,34692407;4,1739225;"ВЕСЕЛОВ Ю.Г.";"author";1;"#BBC18F"
"329";26;1,5261933;1,2186234;"МЕТЛИЦКАЯ ДАРЬЯ ВАДИМОВНА";"author";1;"#BBC18F"
"330";45;7,3211603;-16,246521;"СКРЯБИН С.В.";"author";1;"#BA6687"
"331";15;-5,3390956;-15,340558;"ВЕРКЕЕНКО М.С.";"author";1;"#87CEEB"
"332";26;5,1906514;-1,407381;"БЛОХИНОВ Ю.Б.";"author";1;"#BBC18F"
"333";49;-31,540335;16,338924;"ТАЛАТИН Э.Ю.";"author";1;"#BADDC8"
"334";15;-1,5340936;-11,720356;"СМИРНОВ ВЛАДИМИР ЮРЬЕВИЧ";"author";1;"#87CEEB"
"335";39;32,728104;-6,966258;"ЩУЧКИН ВИКТОР АЛЕКСАНДРОВИЧ";"author";1;"#BADC31"
"336";16;19,834707;-2,3780184;"СЕМИЧАСТНЫЙ ОЛЕГ ВЛАДИМИРОВИЧ";"author";1;"#BBFD30"
"337";40;4,0563183;22,799295;"МУХАМЕТЖАНОВА АЛЬФИЯ ОСМАНОВНА";"author";1;"#BA0DAE"
"338";9;45,57233;-2,7638454;"ЕРОХИН ЕВГЕНИЙ ИГОРЕВИЧ";"author";1;"#008080"
"339";40;7,4948535;24,955215;"РУБИС АЛЕКСЕЙ ЮРЬЕВИЧ";"author";1;"#BA0DAE"
"340";27;-10,812914;31,642149;"ЛЕБЕДЕВ МАКСИМ АЛЕКСЕЕВИЧ";"author";1;"#BB06BB"
"341";26;1,7708181;1,212501;"ЖЕЛТОВ С.Ю.";"author";1;"#BBC18F"
"342";26;5,477176;-0,21464136;"ВИЗИЛЬТЕР Ю.В.";"author";1;"#BBC18F"
"343";26;0,27873316;-2,1861184;"СКРЫННИКОВ АНДРЕЙ АЛЕКСАНДРОВИЧ";"author";1;"#BBC18F"
"344";14;-50,815716;14,56226;"МУЖИЧЕК СЕРГЕЙ МИХАЙЛОВИЧ";"author";1;"#008000"
"345";27;-12,131928;27,086592;"ПАВЛОВ ЮРИЙ ВАСИЛЬЕВИЧ";"author";1;"#BB06BB"
"346";27;-12,0000515;27,314945;"НАБОКОВ СЕРГЕЙ АЛЕКСЕЕВИЧ";"author";1;"#BB06BB"
"347";45;2,7344353;-17,002638;"СИДЯКИН СЕРГЕЙ ВЛАДИМИРОВИЧ";"author";1;"#BA6687"
"348";0;-30,817278;24,649853;"САБУРОВ М.А.";"author";1;"#D01702"
"349";48;-3,6443372;-30,679771;"СЕЛЬВЕСЮК НИКОЛАЙ ИВАНОВИЧ";"author";1;"#BA999D"
"350";39;39,398987;-9,75408;"РЕХОВСКИЙ А.В.";"author";1;"#BADC31"
"351";40;6,731275;12,012052;"ДВОРНИКОВА ОЛЬГА ДМИТРИЕВНА";"author";1;"#BA0DAE"
"352";0;-33,761124;29,183254;"ОБУХОВ ЮРИЙ ВЛАДИМИРОВИЧ";"author";1;"#D01702"
"353";0;-34,032494;26,879055;"КОТОВА АННА ОЛЕГОВНА";"author";1;"#D01702"
"354";27;-10,867252;21,411545;"ЗУБКОВА ИРИНА ФЕДОРОВНА";"author";1;"#BB06BB"
"355";24;-52,586975;-19,86776;"ФЕДОРЕНКО В.В.";"author";1;"#BB248B"
"356";47;-52,152164;-18,10792;"КНЯЗЬ В.В.";"author";1;"#BA671F"
"357";26;6,115151;4,198441;"ГОРБАЦЕВИЧ ВЛАДИМИР СЕРГЕЕВИЧ";"author";1;"#BBC18F"
"358";49;-43,47679;10,195723;"СУЛЫГИН ИВАН АЛЕКСЕЕВИЧ";"author";1;"#BADDC8"
"359";49;-43,476784;10,195761;"АНТИПОВ ВЛАДИМИР ВИКТОРОВИЧ";"author";1;"#BADDC8"
"360";41;-17,419178;-5,516362;"ЛОПАТКИН Д.В.";"author";1;"#BA52DA"
"361";44;-14,691097;-37,505177;"КУЛАНОВ НИКОЛАЙ ВЛАДИМИРОВИЧ";"author";1;"#BA215C"
"362";39;26,64843;-0,21412094;"ГОЛУБЕВА А.А.";"author";1;"#BADC31"
"363";4;-18,367405;-46,203968;"ВОЛОДИНА Ю.О.";"author";1;"#E10291"
"364";28;21,781275;3,387355;"ШЕНДРИК А.В.";"author";1;"#BB3739"
"365";39;24,537199;-1,2095119;"ИОНОВ Д.В.";"author";1;"#BADC31"
"366";11;-10,524107;60,000214;"МОСКОВСКИХ Н.И.";"author";1;"#A500E1"
"367";10;1,0644565;19,899385;"ВОЛОДИН ВЯЧЕСЛАВ ВЛАДИМИРОВИЧ";"author";1;"#E100A5"
"368";47;-47,747196;-9,144062;"БУРКИН ВЛАДИМИР САВЕЛЬЕВИЧ";"author";1;"#BA671F"
"369";4;-20,209278;-47,256653;"ШУЛЯКОВСКАЯ Т.Д.";"author";1;"#E10291"
"370";26;1,2651442;-0,8398564;"СЕБРЯКОВ Г.Г.";"author";1;"#BBC18F"
"371";4;-20,209278;-47,256653;"МЕНЬШОВА И.В.";"author";1;"#E10291"
"372";4;-20,209278;-47,256653;"КОВАЛЕНКО М.Д.";"author";1;"#E10291"
"373";32;37,42967;-12,770136;"КОСТРОМОВ НИКИТА АЛЕКСЕЕВИЧ";"author";1;"#BAE753"
"374";39;38,10956;-11,351988;"ВОРОТНИКОВ АНДРЕЙ ВАЛЕРЬЕВИЧ";"author";1;"#BADC31"
"375";16;11,735359;-4,084698;"МИНИЯРОВ А.Х.";"author";1;"#BBFD30"
"376";26;8,156541;-0,6936728;"ИСМАГИЛОВ ФЛЮР РАШИТОВИЧ";"author";1;"#BBC18F"
"377";45;11,296141;-14,005112;"АЙГУЗИНА В.В.";"author";1;"#BA6687"
"378";49;-42,0953;7,7242317;"НИКОЛАЕВА Л.М.";"author";1;"#BADDC8"
"379";7;22,087784;-46,280823;"ТРОФИМОВ АЛЕКСАНДР НИКОЛАЕВИЧ";"author";1;"#E19239"
"380";26;2,1013682;6,7666583;"ЕВДОКИМОВ Ю.Ю.";"author";1;"#BBC18F"
"381";26;5,5749326;0,90718323;"КОПЬЕВ В.Ф.";"author";1;"#BBC18F"
"382";36;-31,6905;-36,093357;"КАРАБАСОВ С.А.";"author";1;"#BAFA01"
"383";16;18,21413;-3,2725322;"ЗАЙЦЕВ М.Ю.";"author";1;"#BBFD30"
"384";36;-31,691404;-36,091354;"ВОРОНЦОВ В.И.";"author";1;"#BAFA01"
"385";37;-6,3372293;4,8664675;"ЦИМБАЛЮК Е.И.";"author";1;"#BA3F2C"
"386";37;-2,4319484;3,626251;"ЛАВРОВ АЛЕКСАНДР ОЛЕГОВИЧ";"author";1;"#BA3F2C"
"387";2;24,920155;21,56446;"КУДРЯВЦЕВ ЛЕОНИД ЛЕОНИДОВИЧ";"author";1;"#0088AE"
"388";2;24,920155;21,56446;"ЖЕЛТИКОВ АНТОН АЛЕКСАНДРОВИЧ";"author";1;"#0088AE"
"389";14;-45,121353;7,538739;"КУЗИКОВ АЛЕКСАНДР СЕРГЕЕВИЧ";"author";1;"#008000"
"390";17;55,35068;26,99874;"ILYIN ALEXANDER V.";"author";1;"#BB425B"
"391";19;-30,477293;-20,907682;"ИВЕНИН ИГОРЬ БОРИСОВИЧ";"author";1;"#BBDF60"
"392";24;-47,727818;-37,506653;"КУРИЛЁНОК АНТОН СЕРГЕЕВИЧ";"author";1;"#BB248B"
"393";26;4,7921968;3,663578;"ФЕДОСЕЕВ ЕФИМ ПАВЛОВИЧ";"author";1;"#BBC18F"
"394";40;13,595946;24,491022;"РЕХОВСКИЙ АЛЕКСЕЙ ВАЛЕРИЕВИЧ";"author";1;"#BA0DAE"
"395";40;13,595946;24,491022;"КАШИРКИН СЕРГЕЙ ВИКТОРОВИЧ";"author";1;"#BA0DAE"
"396";9;51,14794;4,309012;"КАРАСЕВ В.В.";"author";1;"#008080"
"397";28;20,888525;4,2423635;"ТОПИН В.А.";"author";1;"#BB3739"
"398";13;2,007768;39,214737;"СИКАЧЕВ ВЛАДИМИР ЮЛЬЕВИЧ";"author";1;"#C0C0C0"
"399";40;6,814972;13,001889;"ГЛАГОВСКИЙ КИРИЛЛ АНДРЕЕВИЧ";"author";1;"#BA0DAE"
"400";23;-15,803028;5,3061237;"ВЕРЕСОВ КИРИЛЛ АНДРЕЕВИЧ";"author";1;"#BBF20D"
"401";6;-3,517821;24,961737;"САМОЙЛОВ В.П.";"author";1;"#00A5E1"
"402";19;-28,752012;-19,674274;"ПОЛИЕВ А.В.";"author";1;"#BBDF60"
"403";10;-2,4247117;10,206299;"СОЛОДЕЛОВ Ю.А.";"author";1;"#E100A5"
"404";24;-43,31125;-20,368887;"ШАПИРО Л.З.";"author";1;"#BB248B"
"405";16;15,039961;-8,7807665;"ФРОЛОВ В.А.";"author";1;"#BBFD30"
"406";24;-43,311264;-20,368767;"ВОЛОБОЙ А.Г.";"author";1;"#BB248B"
"407";24;-43,311325;-20,368761;"БАРЛАДЯН Б.Х.";"author";1;"#BB248B"
"408";45;3,1709158;-15,263235;"КИКИН И.С.";"author";1;"#BA6687"
"409";24;-50,980717;-28,460606;"ЕФАНОВ ВАСИЛИЙ ВАСИЛЬЕВИЧ";"author";1;"#BB248B"
"410";3;-31,803148;-10,991233;"ГРИГОРОВ П.Ю.";"author";1;"#FC1B17"
"411";5;42,580757;-23,142326;"ТАРАСОВ НИКОЛАЙ ГЕННАДЬЕВИЧ";"author";1;"#00E1E1"
"412";16;12,006772;-9,732275;"КАРИМОВ Р.Д.";"author";1;"#BBFD30"
"413";26;8,673638;-1,7110608;"ВАВИЛОВ В.Е.";"author";1;"#BBC18F"
"414";30;-57,649002;18,472296;"ПОРЫВКИН ЮРИЙ ПАВЛОВИЧ";"author";1;"#BA70AA"
"415";46;31,031082;16,196114;"ПОПОВ ВАЛЕНТИН АЛЕКСАНДРОВИЧ";"author";1;"#BA22F4"
"416";9;50,759853;10,269555;"АРЧАКОВ В.И.";"author";1;"#008080"
"417";35;35,18068;-42,420094;"АРЧАКОВ ВЛАДИМИР ИВАНОВИЧ";"author";1;"#BAC983"
"418";37;-12,499409;1,0076715;"СПИРИН В.В.";"author";1;"#BA3F2C"
"419";37;-12,499426;1,0076597;"НИКОЛАЕВ С.В.";"author";1;"#BA3F2C"
"420";10;-1,0442001;16,318762;"КАНАДИН ВЛАДИМИР НИКОЛАЕВИЧ";"author";1;"#E100A5"
"421";37;-11,3722;4,8380303;"ГАБЕЙДУЛИН РАМИС ХАЙДЕРОВИЧ";"author";1;"#BA3F2C"
"422";37;-4,2846565;3,264575;"ПРЯДКИН С.П.";"author";1;"#BA3F2C"
"423";46;42,25312;11,19675;"БУХАЛЁВ В.А.";"author";1;"#BA22F4"
"424";15;-7,175295;-10,430326;"БОЛДИНОВ В.А.";"author";1;"#87CEEB"
"425";0;-30,362516;17,776735;"ЛЮБОВНИКОВ М.П.";"author";1;"#D01702"
"426";30;-58,102936;24,795906;"КОЛЕСНИКОВ К.А.";"author";1;"#BA70AA"
"427";10;-6,925541;12,976928;"БУРЯК Ю.И.";"author";1;"#E100A5"
"428";10;-1,1093104;8,890622;"KUKHTENKO V.I.";"author";1;"#E100A5"
"429";34;-17,878408;48,775368;"ИВЛЕВ ДМИТРИЙ ВИТАЛЬЕВИЧ";"author";1;"#BA8458"
"430";17;60,093903;19,260038;"СТЕПАНОВ М.В.";"author";1;"#BB425B"
"431";41;-22,757906;-11,837319;"ОБРОСОВ К.В.";"author";1;"#BA52DA"
"432";45;7,660141;-10,9240055;"ЛИСИЦЫН В.М.";"author";1;"#BA6687"
"433";20;12,698507;-33,541676;"СТУЛОВСКИЙ А.В.";"author";1;"#BB10DD"
"434";16;20,065212;-5,0065913;"ТИХОНОВА С.В.";"author";1;"#BBFD30"
"435";16;24,247171;-6,463357;"САФОНОВ В.А.";"author";1;"#BBFD30"
"436";26;3,990737;-3,0449798;"ИНСАРОВ В.В.";"author";1;"#BBC18F"
"437";37;-3,58072;2,4744449;"ФЕДУНОВ Б.Е.";"author";1;"#BA3F2C"
"438";26;1,3111073;-3,3171158;"КИСЕЛЕВ МИХАИЛ АНАТОЛЬЕВИЧ";"author";1;"#BBC18F"
"439";1;6,534581;-27,07535;"САЯХОВ ИЛЬДУС ФИНАТОВИЧ";"author";1;"#54BD01"
"440";48;5,31386;-26,098658;"СИЛАЕВ Н.Ж.";"author";1;"#BA999D"
"441";28;23,28859;2,083945;"ОСОСКОВ М.В.";"author";1;"#BB3739"
"442";45;6,41485;-13,685795;"КНЯЗЬ В.А.";"author";1;"#BA6687"
"443";26;2,896732;1,1827244;"БОНДАРЕНКО А.В.";"author";1;"#BBC18F"
"444";1;6,1547294;-25,78185;"ФЕОДОРИТОВА О.Б.";"author";1;"#54BD01"
"445";16;14,530176;-4,0105886;"НОВИКОВА Н.Д.";"author";1;"#BBFD30"
"446";28;26,538418;12,68744;"МАНУКОВСКИЙ К.В.";"author";1;"#BB3739"
"447";1;6,154724;-25,781782;"ЖУКОВ В.Т.";"author";1;"#54BD01"
"448";10;2,7757025;13,766346;"ГАЛАКТИОНОВ В.А.";"author";1;"#E100A5"
"449";1;8,899746;-24,628632;"БОНДАРЕВ А.Е.";"author";1;"#54BD01"
"450";28;26,538235;12,687377;"АНДРЕЕВ С.В.";"author";1;"#BB3739"
"451";2;24,47109;19,900137;"ШУТОВ ВЛАДИМИР ИГОРЕВИЧ";"author";1;"#0088AE"
"452";2;24,47275;19,899734;"УСТЕНКО ИГОРЬ МЕФОДИЕВИЧ";"author";1;"#0088AE"
"453";23;-11,132592;11,331286;"РАКУТИН ЮРИЙ ОЛЕГОВИЧ";"author";1;"#BBF20D"
"454";15;-5,2791576;-16,081146;"ГОРБАЧЕВ В.А.";"author";1;"#87CEEB"
"455";1;7,474932;-22,957603;"ПУШКОВ С.Г.";"author";1;"#54BD01"
"456";26;0,54405093;-0,3392869;"КОСЬЯНЧУК ВЛАДИСЛАВ ВИКТОРОВИЧ";"author";1;"#BBC18F"
"457";40;16,09439;14,970207;"ХАХАЛЕВА О.А.";"author";1;"#BA0DAE"
"458";16;17,090256;-12,975625;"СЛАТИН ВАЛЕРИЙ ВАСИЛЬЕВИЧ";"author";1;"#BBFD30"
"459";37;-9,525194;6,4106956;"ГРИБКОВ ВИКТОР ФЕДОРОВИЧ";"author";1;"#BA3F2C"
"460";37;-7,447707;3,9604256;"ДРОНСКИЙ С.А.";"author";1;"#BA3F2C"
"461";20;7,552505;-42,16463;"АГЛЯМУТДИНОВА ДИАНА БАХАДЫРОВНА";"author";1;"#BB10DD"
"462";9;47,48027;7,2219415;"ЧЕРНЫХ ЛЕВ ГРИГОРЬЕВИЧ";"author";1;"#008080"
"463";16;18,176039;-13,346232;"ДАВЫДОВ АЛЕКСЕЙ НИКОЛАЕВИЧ";"author";1;"#BBFD30"
"464";10;-3,617708;14,682392;"БОНДАРОС Ю.Г.";"author";1;"#E100A5"
"465";32;26,740822;-14,784201;"ФАДЕЕВ В.А.";"author";1;"#BAE753"
"466";44;-16,187675;-40,534992;"ШУСТОВ В.В.";"author";1;"#BA215C"
"467";12;-19,234522;-30,205545;"МУРАВЬЕВ ГЕОРГИЙ ФЕДОРОВИЧ";"author";1;"#A020F0"
"468";37;-11,760594;-3,8408332;"ЛАЗИКОВ ДМИТРИЙ ВЛАДИМИРОВИЧ";"author";1;"#BA3F2C"
"469";36;-36,694225;-40,20298;"ПЛАТОШИН Г.А.";"author";1;"#BAFA01"
"470";36;-28,414785;-44,90151;"SEMENOV M.E.";"author";1;"#BAFA01"
"471";24;-51,104862;-28,756145;"ШУТОВ ПЕТР ВЛАДИМИРОВИЧ";"author";1;"#BB248B"
"472";40;4,1032414;21,99495;"СМИРНОВА ИРИНА РОСТИСЛАВОВНА";"author";1;"#BA0DAE"
"473";12;-22,662905;-30,870815;"СЕМЕНОВ СЕРГЕЙ СЕРГЕЕВИЧ";"author";1;"#A020F0"
"474";45;7,920986;-14,943368;"ПАНТЕЛЕЕВ АНДРЕЙ ВЛАДИМИРОВИЧ";"author";1;"#BA6687"
"475";37;-4,1314583;0,5711466;"АЛЁШИНА ЕКАТЕРИНА АЛЕКСАНДРОВНА";"author";1;"#BA3F2C"
"476";14;-60,050655;7,989371;"ОСТРОВЕРХОВ ИГОРЬ НИКОЛАЕВИЧ";"author";1;"#008000"
"477";24;-53,076385;-28,887186;"ГЕРАСИН АЛЕКСАНДР АНАТОЛЬЕВИЧ";"author";1;"#BB248B"
"478";26;1,7248962;3,8450599;"КАРАТЕЕВ С.Л.";"author";1;"#BBC18F"
"479";45;5,85899;-11,754706;"БЕКЕТОВА И.В.";"author";1;"#BA6687"
"480";5;46,070953;-34,470165;"УГАРОВА А.С.";"author";1;"#00E1E1"
"481";48;-5,162154;-25,350042;"ПИКАЛОВ С.А.";"author";1;"#BA999D"
"482";39;35,093334;-5,2852917;"ФИГУРОВСКИЙ Д.К.";"author";1;"#BADC31"
"483";39;32,662186;-7,056837;"ДАНОВСКИЙ В.Н.";"author";1;"#BADC31"
"484";40;8,295856;12,288198;"РЕЗНИКОВ СТАНИСЛАВ БОРИСОВИЧ";"author";1;"#BA0DAE"
"485";4;-19,255194;-50,395115;"КУЛАНОВ Н.В.";"author";1;"#E10291"
"486";39;34,537098;5,206868;"МАСЛОВА Л.А.";"author";1;"#BADC31"
"487";39;34,537098;5,206868;"ЗАЛУГОВСКАЯ В.В.";"author";1;"#BADC31"
"488";24;-50,638016;-33,19207;"БРЯНСКИЙ СТАНИСЛАВ АНДРЕЕВИЧ";"author";1;"#BB248B"
"489";45;9,229343;-17,302458;"ТИХОМИРОВА Т.А.";"author";1;"#BA6687"
"490";14;-61,440998;6,4855924;"СИМОНОВ ПАВЕЛ ИГОРЕВИЧ";"author";1;"#008000"
"491";29;-35,928154;39,202457;"ЕГОРОВ ВАЛЕРИЙ ВАСИЛЬЕВИЧ";"author";1;"#BB7C64"
"492";23;-12,447757;18,837912;"СТОРОЖЕНКО СОФЬЯ РОМАНОВНА";"author";1;"#BBF20D"
"493";33;-27,617271;1,2936388;"ПОПОВ АНДРЕЙ СЕРГЕЕВИЧ";"author";1;"#BA2B7F"
"494";6;-1,581619;33,581944;"ЕФРЕМОВА Ж.Ю.";"author";1;"#00A5E1"
"495";9;50,694042;-3,3184159;"ВИНЕЦКИЙ Ю.Р.";"author";1;"#008080"
